title,ontology/title,deathPlace,birthPlace,num_spouses,ontology/birthYear,ontology/deathYear,birthCountry
Prince_Charles_of_Hesse_and_by_Rhine,,,,,1809,1877,
Prince_Charles_of_Luxembourg,,,,,1927,1977,
Prince_Christian_Oscar_of_Hanover,Prince Christian Oscar of Hanover,,,,1919,1981,Austria
Prince_Christian_of_Denmark_(1675–1695),Prince of Denmark,,,,1675,1695,Denmark
Prince_Christian_of_Hanover_(1885–1901),Prince Christian of Hanover,,,,1885,1901,
Prince_Christian_of_Hesse,Prince Christian of Hesse,,,,1776,1814,
Prince_Christian_of_Hesse-Darmstadt,,,,,1763,1830,
Prince_Christian_of_Hesse-Philippsthal-Barchfeld,,,,,1887,1971,
Prince_Christoph_of_Hesse,Prince of Hesse,,,,1901,1943,
Prince_Clemens_Wenceslaus_of_Saxony,Archbishop-Elector of Trier,,,,1739,1812,
Prince_Dmitri_Alexandrovich_of_Russia,,,,,1901,1980,
Prince_Eduard_Franz_of_Liechtenstein,,,,,1809,1864,
Prince_Eduard_of_Saxe-Altenburg,,,,,1804,1852,
Prince_Emanuel_of_Liechtenstein_(1700–1771),,,,,1700,1771,
Prince_Emanuel_of_Liechtenstein_(1908–1987),,,,,1908,1987,Slovakia
Prince_Emanuele_Filiberto_of_Savoy_(1731–1735),Duke of Aosta,,,,1731,1735,
"Prince_Emmanuel,_Duke_of_Vendôme",Duke of Vendôme,,,,1872,1931,
Prince_Ernst_August_of_Lippe,,,,,1917,1990,
Prince_Ernst_Heinrich_of_Saxony,,,,,1896,1971,
Prince_Eugen_of_Bavaria,Prince Eugen of Bavaria,,,,1925,1997,
Prince_Eugen_of_Schaumburg-Lippe,Prince Eugen of Schaumburg-Lippe,,,,1899,1929,Germany
"Prince_Eugenio,_Duke_of_Genoa","['Duke of Genoa', 'Duke of Ancona']",,,,1906,1996,
Prince_Feodor_Alexandrovich_of_Russia,,,,,1898,1968,
"Prince_Ferdinand,_Duke_of_Castro",Duke of Castro,,,,1926,2008,Poland
"Prince_Ferdinand,_Duke_of_Montpensier",Duke of Montpensier,,,,1884,1924,
"Prince_Ferdinand_Pius,_Duke_of_Calabria",Duke of Calabria,,,,1869,1960,Italy
Prince_Ferdinand_of_Bavaria,Infante Ferdinand of Spain,,,,1884,1958,
Prince_Ferdinand_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1785,1851,
"Prince_Ferdinando,_Duke_of_Genoa_(1884–1963)","['Duke of Genoa', 'Prince of Udine']",,,,1884,1963,
"Prince_Filiberto,_Duke_of_Genoa",Duke of Genoa,,,,1895,1990,
"Prince_Francis,_Count_of_Trapani",Count ofTrapani,,,,1827,1892,
Prince_Francis_Joseph_of_Battenberg,,,,,1861,1924,
Prince_Francis_Joseph_of_Braganza,,,,,1879,1919,
Prince_Francis_Xavier_of_Saxony,"['Co-Regent of the Electorate of Saxony', 'Prince of Saxony']",,,,1730,1806,
Prince_Franz_de_Paula_of_Liechtenstein,Prince of Liechtenstein,,,,1802,1887,
Prince_Franz_of_Bavaria,Prince Franz of Bavaria,,,,1875,1957,
Prince_Frederick_Adolf_of_Sweden,Duke of Östergötland,,,,1750,1803,
Prince_Frederick_Augustus_of_Anhalt-Dessau,Prince of Anhalt-Dessau,,,,1799,1864,
Prince_Frederick_William_of_Hesse-Kassel,Langrave of Hesse-Kassel,,,,1820,1884,
Prince_Frederick_William_of_Schleswig-Holstein-Sonderburg-Augustenburg,,,,,1668,1714,
Prince_Frederick_William_of_Solms-Braunfels,,,,,1770,1814,
Prince_Frederick_of_Hohenzollern-Sigmaringen,Prince Frederick of Hohenzollern-Sigmaringen,,,,1843,1904,
Prince_Frederick_of_Orange-Nassau,Prince of Orange-Nassau,,,,1774,1799,
Prince_Frederick_of_Prussia_(1794–1863),,,,,1794,1863,
Prince_Frederick_of_Schaumburg-Lippe,Prince Frederick of Schaumburg-Lippe,,,,1868,1945,
Prince_Frederick_of_Schleswig-Holstein-Sonderburg-Augustenburg,Prince of Noër,,,,1800,1865,
Prince_Frederick_of_Württemberg,Prince Frederick of Württemberg,,,,1808,1870,
Prince_Frederick_of_the_Netherlands,,,,,1797,1881,
Prince_Frederik_of_Hesse,,,,,1771,1845,
Prince_Friedrich_Christian_of_Schaumburg-Lippe,Prince of Schaumburg-Lippe,,,,1906,1983,
Prince_Friedrich_Ferdinand_of_Schleswig-Holstein-Sonderburg-Glücksburg,Prince Friedrich Ferdinand of Schleswig-Holstein-Sonderburg-Glücksburg,,,,1913,1989,Germany
Prince_Friedrich_Leopold_of_Prussia,Prince of Prussia,,,,1865,1931,
Prince_Friedrich_Sigismund_of_Prussia_(1891–1927),Prince of Prussia,,,,1891,1927,
Prince_Friedrich_Wilhelm_of_Prussia,,,,,1880,1925,
Prince_Friedrich_Wilhelm_of_Schleswig-Holstein-Sonderburg-Glücksburg,Prince Friedrich Wilhelm of Schleswig-Holstein-Sonderburg-Glücksburg,,,,1909,1940,Germany
Prince_Friedrich_of_Hesse_and_by_Rhine,,,,,1870,1873,
Prince_Friedrich_of_Saxe-Meiningen,,,,,1861,1914,
Prince_Gabriel_of_Bourbon-Two_Sicilies,Prince Gabriel of Bourbon-Two Sicilies,,,,1897,1975,France
Prince_Gabriel_of_Thurn_and_Taxis,,,,,1922,1942,
"Prince_Gaetan,_Count_of_Girgenti",Count of Girgenti,,,,1846,1871,
Prince_Gennaro_of_Naples_and_Sicily,,,,,1780,1789,
Prince_George_Alexandrovich_Yuryevsky,Prince George Yuryevsky,,,,1872,1913,
Prince_George_Bernhard_of_Anhalt-Dessau,Prince of Anhalt-Dessau,,,,1796,1865,
Prince_George_Valdemar_of_Denmark,Prince Georg Valdemar of Denmark,,,,1920,1986,Denmark
Prince_George_William_of_Great_Britain,,,,,1717,1718,
Prince_George_William_of_Hanover_(1880–1912),,,,,1880,1912,
Prince_George_William_of_Hanover_(1915–2006),,,,,1915,2006,
Prince_George_William_of_Hesse-Darmstadt,,,,,1722,1782,
Prince_George_of_Prussia,Prince of Prussia,,,,1826,1902,
Prince_Georgy_Konstantinovich_of_Russia,,,,,1903,1938,
"Prince_Giuseppe,_Count_of_Asti",Count of Asti,,,,1766,1802,
Prince_Giuseppe_of_Naples_and_Sicily,,,,,1780,1783,
Prince_Gorm_of_Denmark,Prince of Denmark and Iceland,,,,1919,1991,
Prince_Gustav_of_Denmark,Prince Gustav of Denmark,,,,1887,1944,Denmark
Prince_Gustav_of_Thurn_and_Taxis,Prince Gustav of Thurn and Taxis,,,,1888,1919,
Prince_Gustav_of_Thurn_and_Taxis_(1848–1914),Prince Gustav of Thurn and Taxis,,,,1848,1914,
Prince_Hailing_of_Jin,,,,,1122,1161,
Prince_Harald_of_Denmark,,,,,1876,1949,Denmark
Prince_Heinrich_I_Reuss_of_Köstritz,Prince Heinrich I Reuss of Köstritz,,,,1910,1982,
Prince_Heinrich_Ruzzo_Reuss_of_Plauen,Prince Reuss of Plauen,,,,1950,1999,
Prince_Heinrich_XXXIII_Reuss_of_Köstritz,,,,,1879,1942,
Prince_Heinrich_XXXII_Reuss_of_Köstritz,,,,,1878,1935,
Prince_Heinrich_of_Bavaria,,,,,1884,1916,
"Prince_Henry,_Count_of_Bardi",Count of Bardi,,,,1851,1905,
Prince_Henry_of_Prussia_(1900–1904),,,,,1900,1904,Germany
Prince_Hermann_of_Saxe-Weimar-Eisenach_(1825–1901),,,,,1825,1901,
Prince_Hermann_of_Saxe-Weimar-Eisenach_(1886–1964),"['Prince of Saxe-Weimar-Eisenach', 'Count Ostheim']",,,,1886,1964,
Prince_Hubertus_of_Saxe-Coburg_and_Gotha_(1909–1943),,,,,1909,1943,Germany
Prince_Hyoryeong,Grand Prince of Joseon,,,,1396,1486,
"Prince_Januarius,_Count_of_Caltagirone",Count of Caltagirone,,,,1857,1867,
Prince_Joachim_Albert_of_Prussia,Prince of Prussia,,,,1876,1939,
Prince_Johann_Ernst_of_Saxe-Weimar,,,,,1696,1715,
Prince_Johann_Georg_of_Hohenzollern,Prince Johann Georg of Hohenzollern,,,,1932,2016,Germany
Prince_Johann_Georg_of_Saxony,,,,,1869,1938,
Prince_Johannes_Heinrich_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1931,2010,Austria
Prince_John_August_of_Saxe-Gotha-Altenburg,Prince John August of Saxe-Gotha-Altenburg,,,,1704,1767,
Prince_Joseph_Clemens_of_Bavaria,Prince Joseph Clemens of Bavaria,,,,1902,1990,
Prince_Joseph_Ferdinand_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1869,1888,
Prince_Joseph_of_Monaco,,,,,1763,1816,France
Prince_Joseph_of_Saxe-Hildburghausen,Prince of Saxe-Hildburghausen,,,,1702,1787,
Prince_Julius_of_Schleswig-Holstein-Sonderburg-Glücksburg,Prince Julius of Schleswig-Holstein-Sonderburg-Glücksburg,,,,1824,1903,
Prince_Kachō_Hiroatsu,,,,,1875,1883,Japan
Prince_Kamal_el_Dine_Hussein,,,,,1874,1932,Egypt
Prince_Karl_Aloys_of_Liechtenstein,,,,,1878,1955,
Prince_Karl_Anton_of_Hohenzollern,Prince Karl Anton of Hohenzollern,,,,1868,1919,
Prince_Karl_Borromäus_of_Liechtenstein,,,,,1802,1887,
Prince_Karl_Franz_of_Prussia,Prince of Prussia,,,,1916,1975,Germany
Prince_Karl_Johann_of_Liechtenstein,,,,,1803,1871,
Prince_Karl_of_Bavaria_(1874–1927),,,,,1874,1927,
Prince_Karl_of_Leiningen,,,,,1928,1990,Germany
Prince_Kirill_Romanovsky-Iskander,Prince Romanovsky-Iskander of Russia,,,,1914,1992,
Prince_Konrad_of_Bavaria,,,,,1883,1969,
Prince_Konstantin_of_Bavaria,,,,,1920,1969,Germany
"Prince_Leopold,_Count_of_Syracuse",Count of Syracuse,,,,1813,1860,
"Prince_Leopold,_Duke_of_Brabant",Duke of Brabant,,,,1859,1869,Belgium
Prince_Leopold_Clement_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1878,1916,
"Prince_Louis,_Count_of_Aquila",Count of Aquila,,,,1824,1897,
"Prince_Louis,_Count_of_Trani",Count of Trani,,,,1838,1886,
Prince_Louis_Charles_of_Prussia,,,,,1773,1796,
Prince_Louis_of_Liechtenstein,,,,,1846,1920,
Prince_Ludwig_August_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1845,1907,
Prince_Ludwig_Philipp_of_Thurn_and_Taxis,Prince Ludwig Philipp of Thurn and Taxis,,,,1901,1933,
Prince_Ludwig_Rudolph_of_Hanover,Prince Ludwig Rudolph of Hanover,,,,1955,1988,Germany
Prince_Ludwig_of_Bavaria_(1913–2008),Prince of Bavaria,,,,1913,2008,
Prince_Ludwig_of_Hesse_and_by_Rhine,Prince Ludwig of Hesse and by Rhine,,,,1931,1937,
Prince_Ludwig_of_Löwenstein-Wertheim-Freudenberg,,,,,1864,1899,
Prince_Ludwig_of_Wettin,Prince of Wettin,,,,1741,1830,Czech Republic
Prince_Luiz_Gastão_of_Orléans-Braganza,,,,,1911,1931,
Prince_Luís_of_Orléans-Braganza_(1878–1920),Prince of Orléans-Braganza,,,,1878,1920,
Prince_Maurice_of_the_Netherlands,"['Prince of the Netherlands', 'Prince of Orange-Nassau']",,,,1843,1850,
"Prince_Maurizio,_Duke_of_Montferrat",Duke of Montferrat,,,,1762,1799,
Prince_Max_Emanuel_of_Thurn_and_Taxis,Prince Max Emanuel of Thurn and Taxis,,,,1902,1994,
Prince_Maximilian_of_Saxony_(1870–1951),,,,,1870,1951,
Prince_Michael_Andreevich_of_Russia,,,,,1920,2008,France
Prince_Michael_Feodorovich_of_Russia,,,,,1924,2008,France
Prince_Michael_of_Prussia,,,,,1940,2014,
"Prince_Miguel,_Duke_of_Viseu",Duke of Viseu,,,,1878,1923,
Prince_Mirko_of_Montenegro,Grand Voivode of Grahovo and Zetà,,,,1879,1918,
Prince_Moritz_of_Saxe-Altenburg,Prince of Saxe-Altenburg,,,,1829,1907,
Prince_Naif_bin_Al-Abdullah,"['Prince ofJordan', 'Regent ofJordan']",,,,1914,1983,Saudi Arabia
Prince_Nikita_Alexandrovich_of_Russia,,,,,1900,1974,
Prince_Nikita_Romanov,,,,,1923,2007,United Kingdom
Prince_Nikolaus_Wilhelm_of_Nassau,,,,,1832,1905,
Prince_Nikolaus_of_Thurn_and_Taxis_(1885–1919),"['Prince Nikolaus of Thurn and Taxis', 'Baron of Hochstadt']",,,,1885,1919,
"Prince_Oddone,_Duke_of_Montferrat",Duke of Montferrat,,,,1846,1866,
Prince_Oleg_Konstantinovich_of_Russia,,,,,1892,1914,
"Prince_Pasquale,_Count_of_Bari",Count of Bari,,,,1852,1904,
Prince_Paul_of_Thurn_and_Taxis,Prince of Thurn and Taxis created Herr von Fels by King Ludwig II on 19 June 1868,,,,1843,1879,
Prince_Paul_of_Württemberg,,,,,1785,1852,
Prince_Pedro_Augusto_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1866,1934,
Prince_Pedro_Luiz_of_Orléans-Braganza,,,,,1983,2009,Brazil
Prince_Peter_of_Greece_and_Denmark,,,,,1908,1980,
Prince_Peter_of_Montenegro,Grand Voivode of Zahumlije,,,,1889,1932,
Prince_Philip_of_Bourbon-Two_Sicilies,Prince Philip of Bourbon-Two Sicilies,,,,1885,1949,France
Prince_Philipp_of_Saxe-Coburg_and_Gotha,"['Prince of Saxe-Coburg and Gotha', 'Duke in Saxony']",,,,1844,1921,
"Prince_Pierre,_Duke_of_Penthièvre",Duke of Penthièvre,,,,1845,1919,
"Prince_Ranieri,_Duke_of_Castro",Duke of Castro,,,,1883,1973,France
Prince_Raphael_Rainer_of_Thurn_and_Taxis,Prince of Thurn and Taxis,,,,1906,1993,Germany
Prince_Rasso_of_Bavaria,Prince Rasso of Bavaria,,,,1926,2011,
Prince_René_of_Bourbon-Parma,,,,,1894,1962,
"Prince_Robert,_Duke_of_Chartres",Duke of Chartres,,,,1840,1910,
Prince_Roman_Petrovich_of_Russia,,,,,1896,1978,
Prince_Rostislav_Alexandrovich_of_Russia,,,,,1902,1978,
Prince_Rostislav_Romanov_(1938–1999),,,,,1938,1999,United States
Prince_Sigismund_of_Prussia_(1896–1978),Prince Sigismund of Prussia,,,,1896,1978,Germany
Prince_Sixtus_of_Bourbon-Parma,,,,,1886,1934,Switzerland
Prince_Tsuneyoshi_Takeda,,,,,1909,1992,Japan
"Prince_Umberto,_Count_of_Salemi",Count of Salemi,,,,1889,1918,
Prince_Vasili_Alexandrovich_of_Russia,,,,,1907,1989,
Prince_Victor_of_Thurn_and_Taxis,,,,,1876,1928,
Prince_Vittorio_Amedeo_Theodore_of_Savoy,Duke of Aosta,,,,1723,1725,
"Prince_Vittorio_Emanuele,_Count_of_Turin",Count of Turin,,,,1870,1946,
Prince_Vsevolod_Ivanovich_of_Russia,,,,,1914,1973,
Prince_Waldemar_of_Prussia_(1889–1945),,,,,1889,1945,Germany
Prince_Welf_Ernst_of_Hanover,Prince Welf Ernst of Hanover,,,,1947,1981,Germany
Prince_Welf_Henry_of_Hanover,Prince Welf Henry of Hanover,,,,1923,1997,Austria
Prince_Wilhelm_of_Prussia_(1906–1940),,,,,1906,1940,
Prince_Wilhelm_of_Saxe-Weimar-Eisenach,Prince of Saxe-Weimar-Eisenach,,,,1853,1924,
Prince_William_of_Baden_(1829–1897),,,,,1829,1897,
Prince_William_of_Denmark,Prince of Denmark,,,,1687,1705,Denmark
Prince_William_of_Schaumburg-Lippe,,,,,1834,1906,
Prince_Wolrad_of_Waldeck_and_Pyrmont,Prince Wolrad of Waldeck and Pyrmont,,,,1892,1914,
Prince_Yangnyeong,Grand Prince of Joseon,,,,1394,1468,
Princess_Adelaide_of_Saxe-Meiningen,Princess of Prussia,,,,1891,1971,
Princess_Adelaide_of_Schaumburg-Lippe,Duchess consort of Saxe-Altenburg,,,,1875,1971,
Princess_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,Princess of Solms-Baruth,,,,1889,1964,
Princess_Adelgunde_of_Bavaria,Duchess of Modena and Reggio,,,,1823,1914,
Princess_Adelheid_of_Anhalt-Bernburg-Schaumburg-Hoym,Duchess Paul Frederick Augustus of Oldenburg,,,,1800,1820,
Princess_Adelheid_of_Hohenlohe-Langenburg,Duchess of Schleswig-Holstein,,,,1835,1900,
Princess_Adelheid_of_Schaumburg-Lippe,Duchess of Schleswig-Holstein-Sonderburg-Glücksburg,,,,1821,1899,
Princess_Agnes_of_Anhalt-Dessau,Duchess consort of Saxe-Altenburg,,,,1824,1897,
Princess_Agnes_of_Hohenlohe-Langenburg,Hereditary Princess of Löwenstein-Wertheim-Rosenberg,,,,1804,1835,
Princess_Alexandra_Victoria_of_Schleswig-Holstein-Sonderburg-Glücksburg,Princess Alexandra Victoria of Schleswig-Holstein-Sonderburg-Glücksburg,,,,1887,1957,
Princess_Alexandra_of_Anhalt,Princess of Schwarzburg,,,,1868,1958,
Princess_Alexandra_of_Bavaria,,,,,1826,1875,
Princess_Alexandra_of_Hanover_(1882–1963),,,,,1882,1963,Austria
Princess_Alexandrine-Louise_of_Denmark,Countess Luitpold of Castell-Castell,,,,1914,1962,Denmark
Princess_Alexandrine_of_Baden,,,,,1820,1904,
Princess_Alexandrine_of_Prussia_(1842–1906),Duchess William of Mecklenburg-Schwerin,,,,1842,1906,
Princess_Alice_of_Parma_(1849–1935),Grand Duchess of Tuscany,,,,1849,1935,Italy
Princess_Alice_of_the_United_Kingdom,,,,,1843,1878,United Kingdom
Princess_Amalia_of_Nassau-Dietz,Hereditary Princess of Baden-Durlach,,,,1710,1777,
Princess_Amalia_of_Saxe-Weimar-Eisenach,Princess Henry of the Netherlands,,,,1830,1872,
Princess_Amalia_of_Sweden,,,,,1805,1853,
Princess_Amalie_Zephyrine_of_Salm-Kyrburg,Princess of Hohenzollern-Sigmaringen,,,,1760,1841,
Princess_Amalie_of_Hesse-Darmstadt,Hereditary Princess of Baden,,,,1754,1832,
Princess_Amalie_of_Hohenzollern-Sigmaringen,Princess Eduard of Saxe-Altenburg,,,,1815,1841,
Princess_Amalie_of_Saxe-Coburg_and_Gotha,Duchess Maximilian Emanuel in Bavaria,,,,1848,1894,
Princess_Amalie_of_Saxony,Princess Amalie of Saxony,,,,1794,1870,
Princess_Amélie_Louise_of_Arenberg,,,,,1789,1823,
Princess_Anastasia_of_Georgia,,,,,1763,1838,
Princess_Anastasia_of_Greece_and_Denmark,,,,,1878,1923,United States
Princess_Anka_Obrenović,,,,,1821,1868,Serbia
Princess_Anle,,,,,684,710,
Princess_Anna_Maria_of_Sweden,,,,,1545,1610,
Princess_Anna_Sophie_of_Denmark,,,,,1647,1717,
Princess_Anna_of_Hesse_and_by_Rhine,Grand Duchess consort of Mecklenburg-Schwerin,,,,1843,1865,
Princess_Anna_of_Montenegro,Princess Francis Joseph of Battenberg,,,,1874,1971,Montenegro
Princess_Anna_of_Prussia,Landgravine of Hesse,,,,1836,1918,
Princess_Anna_of_Saxony_(1836–1859),Hereditary Grand Duchess of Tuscany,,,,1836,1859,
Princess_Anna_of_Saxony_(1903–1976),Archduchess and Princess Anna of Austria; Princess Anna of Hungary Croatia and Bohemia,,,,1903,1976,
Princess_Anna_of_Saxony_(1929–2012),Princess of Gessaphe,,,,1929,2012,Germany
Princess_Anna_of_Ysenburg_and_Büdingen,Princess Consort of Lippe,,,,1886,1980,
Princess_Anne_Charlotte_of_Lorraine,Abbess of Remiremont Mons and Essen,,,,1714,1773,
Princess_Anne_Thérèse_of_Savoy,Princess of Soubise,,,,1717,1745,France
Princess_Anne_of_Orléans,Duchess of Aosta,,,,1906,1986,France
Princess_Anne_Élisabeth_of_France,Fille de France,,,,1662,1662,France
Princess_Antoinette_of_Anhalt,Princess of Schaumburg-Lippe,,,,1885,1963,
Princess_Antoinette_of_Brunswick-Wolfenbüttel,,,,,1696,1762,Germany
Princess_Antoinette_of_Saxe-Altenburg,Duchess consort of Anhalt,,,,1838,1908,
Princess_Antoinette_of_Saxe-Coburg-Saalfeld,,,,,1779,1824,
Princess_Augusta_Reuss_of_Köstritz,,,,,1822,1862,
Princess_Augusta_Wilhelmine_of_Hesse-Darmstadt,Duchess of Zweibrücken,,,,1765,1796,
Princess_Augusta_of_Bavaria,Duchess of Leuchtenberg,,,,1788,1851,
Princess_Augusta_of_Prussia,Electress consort of Hesse,,,,1780,1841,
Princess_Augusta_of_Saxe-Meiningen,Princess of Saxe-Altenburg,,,,1843,1919,
Princess_Barbara_of_Prussia,Duchess Christian Louis of Mecklenburg-Schwerin,,,,1920,1994,
Princess_Bathildis_of_Anhalt-Dessau,Princess of Schaumburg-Lippe,,,,1837,1902,
Princess_Bathildis_of_Schaumburg-Lippe,Princess of Waldeck and Pyrmont,,,,1873,1962,
Princess_Calixta_of_Lippe,Princess Waldemar of Prussia,,,,1895,1982,
Princess_Carolina_of_Parma,Princess Maximilian of Saxony,,,,1770,1804,
Princess_Caroline-Mathilde_of_Denmark,Hereditary Princess of Denmark,,,,1912,1995,Denmark
Princess_Caroline_Louise_of_Saxe-Weimar-Eisenach,Hereditary Grand Duchess of Mecklenburg-Schwerin,,,,1786,1816,
Princess_Caroline_Reuss_of_Greiz,,,,,1884,1905,
Princess_Caroline_of_Denmark,Hereditary Princess of Denmark,,,,1793,1881,
Princess_Caroline_of_Gloucester,,,,,1774,1775,
Princess_Caroline_of_Nassau-Usingen,Landgravine of Hesse-Kassel,,,,1762,1823,
Princess_Catherine_Beatrice_of_Savoy,,,,,1636,1637,Italy
Princess_Catherine_Ivanovna_of_Russia,Marchesa Farace di Villaforesta,,,,1915,2007,
Princess_Catherine_of_Schleswig-Holstein-Sonderburg-Beck,,,,,1750,1811,
Princess_Catherine_of_Württemberg,Princess Frederick of Württemberg,,,,1821,1898,
Princess_Cecylia_Lubomirska,Princess Cecylia of Bourbon-Two Sicilies,,,,1907,2001,Poland
Princess_Changping,Princess Changping,,,,1629,1646,China
Princess_Charlotte_Amalie_Wilhelmine_of_Schleswig-Holstein-Sonderburg-Plön,Princess of (Schleswig-)Holstein-Sonderburg-Augustenburg,,,,1744,1770,
Princess_Charlotte_Amalie_of_Denmark,Princess of Denmark,,,,1706,1782,
Princess_Charlotte_Frederica_of_Prussia,Hereditary Princess of Saxe-Meiningen,,,,1831,1855,
Princess_Charlotte_Wilhelmine_of_Saxe-Coburg-Saalfeld,Countess of Hanau-Münzenberg,,,,1685,1767,
Princess_Charlotte_of_Prussia,,,,,1860,1919,
Princess_Charlotte_of_Saxe-Altenburg,Princess Sigismund of Prussia,,,,1899,1989,
Princess_Charlotte_of_Saxe-Hildburghausen,Princess Paul of Württemberg,,,,1787,1847,
Princess_Charlotte_of_Saxe-Meiningen,Duchess of Saxe-Gotha-Altenburg,,,,1751,1827,
Princess_Charlotte_of_Württemberg,Grand Duchess Michael Pavlovich of Russia,,,,1807,1873,
Princess_Christina_Margarethe_of_Hesse,"['Princess Christina Margarethe of Hesse', 'Princess Andrew of Yugoslavia']",,,,1933,2011,Germany
Princess_Christine_Louise_of_Oettingen-Oettingen,,,,,1671,1747,
Princess_Clotilde_of_Saxe-Coburg_and_Gotha,Archduchess and Princess Clotilde of Austria; Princess Clotilde of Hungary Bohemia and Tuscany,,,,1846,1927,
Princess_Clémentine_of_Belgium,Princess Napoléon,,,,1872,1955,Belgium
Princess_Cristina_of_Bourbon-Two_Sicilies,Princess Bourbon-Two Sicilies,,,,1869,1870,
Princess_Dagmar_of_Denmark,,,,,1890,1961,Denmark
Princess_Dorothea_of_Saxe-Coburg_and_Gotha,Duchess of Schleswig-Holstein,,,,1881,1967,
Princess_Dorothea_of_Schleswig-Holstein-Sonderburg-Beck,Margravine of Brandenburg-Bayreuth,,,,1685,1761,
Princess_Eleonora_of_Savoy,,,,,1728,1781,
Princess_Eleonore_Erdmuthe_of_Saxe-Eisenach,,,,,1662,1696,
Princess_Eleonore_of_Solms-Hohensolms-Lich,Grand Duchess of Hesse and by Rhine,,,,1871,1937,
Princess_Elisabeth_Anna_of_Prussia,Hereditary Grand Duchess of Oldenburg,,,,1857,1895,
Princess_Elisabeth_Helene_of_Thurn_and_Taxis,Margravine of Meissen,,,,1903,1976,
Princess_Elisabeth_Maria_of_Bavaria,Countess Franz Joseph of Kageneck,,,,1913,2005,
Princess_Elisabeth_Sophie_of_Saxe-Altenburg,Duchess of Saxe-Gotha and Altenburg,,,,1619,1680,
Princess_Elisabeth_Sybille_of_Saxe-Weimar-Eisenach,,,,,1854,1908,
Princess_Elisabeth_of_Anhalt,Grand Duchess of Mecklenburg-Strelitz,,,,1857,1933,
Princess_Elisabeth_of_Luxembourg_(1901–1950),Princess Elisabeth of Thurn and Taxis,,,,1901,1950,Luxembourg
Princess_Elisabeth_of_Prussia,Princess of Hesse and by Rhine,,,,1815,1885,
Princess_Elisabeth_of_Savoy,Archduchess Rainer of Austria,,,,1800,1856,
Princess_Elisabeth_of_Saxe-Altenburg_(1826–1896),,,,,1826,1896,
Princess_Elisabeth_of_Saxony,"['Duchess of Genoa', 'Marchioness Rapallo']",,,,1830,1912,
Princess_Elisabeth_of_Stolberg-Rossla,,,,,1885,1969,
Princess_Elisabeth_of_Thurn_and_Taxis,Duchess of Braganza,,,,1860,1881,
Princess_Elisabeth_of_Urach,"['Countess of Württemberg', 'Princes of Urach']",,,,1894,1962,
Princess_Elisabeth_of_Waldeck_and_Pyrmont,Princess of Erbach-Schönberg,,,,1873,1961,
Princess_Elise_of_Hohenlohe-Langenburg,Princess Reuss Younger Line,,,,1864,1929,
Princess_Elizabeth_of_Sweden,,,,,1549,1597,Sweden
Princess_Elizabeth_of_the_United_Kingdom,,,,,1770,1840,
Princess_Emma_of_Anhalt-Bernburg-Schaumburg-Hoym,Princess of Waldeck and Pyrmont,,,,1802,1858,
Princess_Ernestine_of_Saxe-Weimar,Duchess of Saxe-Hildburghausen,,,,1740,1786,
Princess_Eudoxia_of_Bulgaria,Princess Eudoxia of Bulgaria,,,,1898,1985,Bulgaria
Princess_Eugenia_Maximilianovna_of_Leuchtenberg,Duchess Alexander of Oldenburg,,,,1845,1925,
Princess_Eugenie_of_Sweden_and_Norway,,,,,1830,1889,Sweden
Princess_Eulalia_of_Thurn_and_Taxis,Princess Philipp Ernst of Thurn and Taxis,,,,1908,1993,
Princess_Fadia_of_Egypt,,,,,1943,2002,
Princess_Farial_of_Egypt,Princess of Egypt,,,,1938,2009,Egypt
Princess_Fawzia_Farouk_of_Egypt,Princess of Egypt,,,,1940,2005,Egypt
Princess_Felicitas_of_Prussia,,,,,1934,2009,Germany
Princess_Feodora_of_Denmark,Princess Christian of Schaumburg-Lippe,,,,1910,1975,Denmark
Princess_Feodora_of_Hohenlohe-Langenburg,,,,,1839,1872,
Princess_Feodora_of_Saxe-Meiningen,"['Princess Feodora of Saxe-Meiningen', 'Princess Heinrich Reuss YL']",,,,1879,1945,
Princess_Florestine_of_Monaco,Duchess of Urach,,,,1833,1897,
Princess_Franziska_of_Hohenlohe-Waldenburg-Schillingsfürst,Archduchess Maximilian Eugen of Austria,,,,1897,1989,
Princess_Françoise_of_Orléans_(1844–1925),Duchess of Chartres,,,,1844,1925,
Princess_Françoise_of_Orléans_(1902–1953),Princess Christopher of Greece and Denmark,,,,1902,1953,
Princess_Frederica_Caroline_of_Saxe-Coburg-Saalfeld,Margravine of Brandenburg-Ansbach,,,,1735,1791,
